mode,context,question,code,eig
vision,10,Is there a part of a ship located at B3?,(not (== (color B-3) Water)),0.535636
vision,10,Is the ship located at B3 vertically aligned?,(== (orient (color B-3)) V),0
vision,10,Is the ship located at B3 oriented vertically?,(== (orient (color B-3)) V),0
vision,10,Is the ship located at B3 horizontal?,(== (orient (color B-3)) H),0
vision,10,Is the ship located at B3 vertically oriented?,(== (orient (color B-3)) V),0
vision,10,Is the ship located at D3 a purple ship?,(== (color D-3) Purple),0
vision,10,Is the battleship located at E3 horizontal?,(== (orient (color E-3)) H),0
vision,10,Is the ship located at B3 vertical?,(== (orient (color B-3)) V),0
vision,10,Is the ship that occupies tile B3 oriented vertically?,(== (orient (color B-3)) V),0
vision,10,Is the ship located at B3 horizontal?,(== (orient (color B-3)) H),0
vision,10,Is there a battleship located at C3?,(isSubset (set C-3) (coloredTiles AllColors)),0
vision,10,Is the ship occupying D3 horizontal?,(== (orient (color D-3)) H),0
vision,10,Is the ship located at B3 part of the purple battleship?,(isSubset (set B-3) (coloredTiles Purple)),0.245636
vision,10,Is the ship located at B3 part of the red battleship?,(isSubset (set B-3) (coloredTiles Red)),0.245636
vision,10,Is there a ship located at E4?,(not (== (color E-4) Water)),0
vision,10,Is the ship that has been hit at C3 oriented vertically?,(== (orient (color C-3)) V),0
vision,10,Is the ship on B3 vertical?,(== (orient (color B-3)) V),0
vision,10,Is there a part of a ship on cell D3?,(not (== (color D-3) Water)),0
ascii,11,Is the cell B1 part of the blue battleship?,(isSubset (set B-1) (coloredTiles Blue)),0.970753
ascii,11,Is the blue battleship located at C3 hit on its left side?,(isSubset (set C-2) (coloredTiles Blue)),0
ascii,11,Is the cell C4 a part of the blue battleship?,(isSubset (set C-4) (coloredTiles Blue)),0
ascii,11,Is the cell D4 hiding a part of the blue battleship?,(isSubset (set D-4) (coloredTiles Blue)),0
ascii,11,Is there a part of the red battleship at F1?,(isSubset (set F-1) (coloredTiles Red)),0.263388
ascii,11,Is the cell at B3 a part of the blue battleship?,(isSubset (set B-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship located at B3 of size 1?,(and (== (size Blue) 1) (isSubset (set B-3) (coloredTiles Blue))),0
ascii,11,Is the blue battleship located at B3 and C3?,(isSubset (set B-3 C-3) (coloredTiles Blue)),0
ascii,11,Is the cell D3 a part of the blue battleship?,(isSubset (set D-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship located at B3 also extending to A3?,(isSubset (set B-3 A-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship at C3 oriented horizontally?,(== (orient C-3) H),0
ascii,11,Is the blue battleship located at C3 a part of a 2-cell long ship?,(isSubset (set C-3) (filter (lambda x0 (== (size x0) 2)) (set AllColors))),0
ascii,11,Is the cell D3 part of the blue battleship?,(isSubset (set D-3) (coloredTiles Blue)),0
ascii,11,"Is the Blue Battleship located at C3, the only part of it that has been hit?",(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,"Is the blue battleship, which has been hit at C3, located vertically on the grid?",(== (orient Blue) V),0
ascii,11,Is the blue battleship located at C3 the only part that's hit or are there hidden parts that were also hit?,(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,Is the Blue battleship located at B3?,(isSubset (set B-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship in cell C3 a part of a battleship which is oriented vertically?,(and (isSubset (set C-3) (coloredTiles Blue)) (== (orient Blue) V)),0
ascii,11,Is the blue battleship in cell B3?,(isSubset (set B-3) (coloredTiles Blue)),0
ascii,11,Is the Blue battleship located at C3 the last remaining part of that ship or are there any unrevealed parts of the Blue battleship in B3 or D3?,(isSubset (set C-3 B-3 D-3) (coloredTiles Blue)),0
ascii,11,Is the Blue battleship at C3 oriented vertically?,(== (orient C-3) V),0
ascii,11,Is the Blue battleship located at C3 one cell long?,(== (size (set C-3)) 1),0
ascii,11,Is the blue battleship positioned vertically on the board?,(== (orient Blue) V),0
ascii,11,Is the blue battleship located at cell C3 completely sunk?,(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,Is the cell D3 part of the blue battleship?,(isSubset (set D-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship located at C3 in a horizontal orientation?,(and (== (orient Blue) H) (isSubset (set C-3) (coloredTiles Blue))),0
ascii,11,Is the blue battleship located at C3 the only part of the blue battleship that has been hit so far?,(isSubset (set C-3) (blackTiles (coloredTiles Blue))),0
ascii,11,Is the blue battleship in cell C4?,(isSubset (set C-4) (coloredTiles Blue)),0
ascii,11,Is the cell D3 a part of the Blue battleship?,(isSubset (set D-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship located at C3 a part of a larger ship that extends into the hidden cells?,(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship (B) located at C3 oriented vertically on the grid?,(and (== (orient B) V) (isSubset (set C-3) (coloredTiles B))),0
ascii,11,Is the Blue battleship located at C3 the only part of the ship that has been hit so far?,(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,Is the Battleship represented by the 'B' at cell C3 aligned horizontally?,(== (orient B) H),0
ascii,11,Is the blue battleship positioned horizontally?,(== (orient Blue) H),0
ascii,11,Is the cell D4 part of any battleship?,(not (== (color D-4) Water)),0
ascii,11,Is the blue battleship located at C3 horizontally oriented?,(and (isSubset (set C-3) (coloredTiles Blue)) (== (orient Blue) H)),0
ascii,11,Is the Blue battleship located at C3 a part of a battleship that is positioned horizontally?,(and (isSubset (set C-3) (coloredTiles Blue)) (== (orient Blue) H)),0
ascii,11,Is the cell at D4 a part of the blue battleship?,(isSubset (set D-4) (coloredTiles Blue)),0
ascii,11,Is the blue battleship located at C3 oriented vertically?,(and (isSubset (set C-3) (coloredTiles Blue)) (== (orient Blue) V)),0
ascii,11,Is the blue battleship located vertically?,(== (orient Blue) V),0
ascii,11,Is the cell B1 part of the blue battleship?,(isSubset (set B-1) (coloredTiles Blue)),0.970753
ascii,11,Is the Blue Battleship located at cell C3 at least two cells long?,(and (isSubset (set C-3) (coloredTiles Blue)) (> (size Blue) 1)),0
ascii,11,Is the blue battleship at C3 oriented vertically?,(== (orient C-3) V),0
ascii,11,Is the cell D4 a part of the blue battleship?,(isSubset (set D-4) (coloredTiles Blue)),0
ascii,11,Is the Blue battleship located at C3?,(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship oriented vertically?,(== (orient Blue) V),0
ascii,11,Is the blue battleship positioned vertically at C3?,(and (== (orient Blue) V) (isSubset (set C-3) (coloredTiles Blue))),0
ascii,11,Is the blue battleship located in column C?,(isSubset (set C) (coloredTiles Blue)),0
ascii,11,Is the blue battleship vertically oriented?,(== (orient Blue) V),0
ascii,11,Is the blue battleship located horizontally?,(== (orient Blue) H),0
ascii,11,Is the blue battleship positioned horizontally?,(== (orient Blue) H),0
ascii,11,Is the blue battleship located at C3 the entire battleship?,(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,Is the cell D3 part of the blue battleship?,(isSubset (set D-3) (coloredTiles Blue)),0
ascii,11,Is the Blue battleship at C3 oriented vertically?,(== (orient Blue) V),0
ascii,11,Is the cell at B4 a part of the Blue battleship?,(isSubset (set B-4) (coloredTiles Blue)),0
ascii,11,Is the blue battleship at position C3 oriented vertically?,(== (orient C-3) V),0
ascii,11,"Is the blue battleship, which is located at C3, oriented horizontally?",(and (isSubset (set C-3) (coloredTiles Blue)) (== (orient Blue) H)),0
ascii,11,Is the blue battleship located at C3 a part of a vertically positioned ship?,(and (isSubset (set C-3) (coloredTiles Blue)) (== (orient Blue) V)),0
ascii,11,Is the blue battleship located at C3 vertical?,(and (isSubset (set C-3) (coloredTiles Blue)) (== (orient Blue) V)),0
ascii,11,Is the blue battleship at position C4?,(isSubset (set C-4) (coloredTiles Blue)),0
ascii,11,Is the blue battleship placed horizontally?,(== (orient Blue) H),0
ascii,11,Is the Blue battleship located vertically on the board?,(== (orient Blue) V),0
ascii,11,Is the Blue battleship in the vertical orientation on the board?,(== (orient Blue) V),0
ascii,11,Is the blue battleship located vertically on the board?,(== (orient Blue) V),0
ascii,11,Is the blue battleship (that has been hit at C3) located vertically on the game board?,(== (orient Blue) V),0
ascii,11,Is the blue battleship in the cells C3 and C4?,(isSubset (set C-3 C-4) (coloredTiles Blue)),0
ascii,11,Is the cell at C3 part of the blue battleship?,(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,Is the battleship at C3 a part of a larger battleship or a single-unit battleship?,(== (size (color C-3)) 1),0
ascii,11,Is the blue battleship located at cell C3 the only section of the battleship visible so far?,(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship at location C4?,(isSubset (set C-4) (coloredTiles Blue)),0
ascii,11,Is the cell at B3 part of the blue battleship?,(isSubset (set B-3) (coloredTiles Blue)),0
ascii,11,Is the cell at C3 part of the blue battleship?,(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship located at C3 extending vertically?,(and (isSubset (set C-3) (coloredTiles Blue)) (== (orient Blue) V)),0
ascii,11,"Is the blue battleship, B, at C3 part of a ship that is oriented vertically?",(and (isSubset (set C-3) (coloredTiles B)) (== (orient B) V)),0
ascii,11,Is the blue battleship at C3 horizontally oriented?,(and (isSubset (set C-3) (coloredTiles Blue)) (== (orient Blue) H)),0
ascii,11,Is the blue battleship located at B3 oriented vertically?,(and (isSubset (set B-3) (coloredTiles Blue)) (== (orient Blue) V)),0
ascii,11,Is the cell at position C3 part of the blue battleship?,(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,Is the cell D3 part of the blue battleship?,(isSubset (set D-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship positioned vertically on the board?,(== (orient Blue) V),0
ascii,11,Is the cell C4 a part of the blue battleship?,(isSubset (set C-4) (coloredTiles Blue)),0
ascii,11,Is the cell D3 part of the blue battleship?,(isSubset (set D-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship located at C3 already sunk?,(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship at B3 vertical?,(and (isSubset (set B-3) (coloredTiles Blue)) (== (orient Blue) V)),0
ascii,11,Is the Red Battleship located in row 1 or 2?,(or (isSubset (set 1-*) (coloredTiles Red)) (isSubset (set 2-*) (coloredTiles Red))),0
ascii,11,Is the blue battleship located at C3 the only part of the ship that has been hit so far?,(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship located at C3 a part of a vertical or horizontal ship?,(orient (color C-3)),0
ascii,11,Is the cell D4 a part of the blue battleship?,(isSubset (set D-4) (coloredTiles Blue)),0
ascii,11,Is the cell at C3 a part of the blue battleship?,(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,Is the cell D4 a part of the blue battleship?,(isSubset (set D-4) (coloredTiles Blue)),0
ascii,11,Is the hidden cell at F1 part of the blue battleship?,(isSubset (set F-1) (coloredTiles Blue)),0
ascii,11,Is the cell D4 a part of the blue battleship?,(isSubset (set D-4) (coloredTiles Blue)),0
ascii,11,Is the blue battleship (B) at C3 sunk?,(isSubset (set C-3) (coloredTiles B)),0
ascii,11,Is the blue battleship in the position C3 in a vertical orientation?,(and (isSubset (set C-3) (coloredTiles Blue)) (== (orient Blue) V)),0
ascii,11,Is the blue battleship (B) at C3 oriented vertically?,(== (orient B) V),0
ascii,11,Is the blue battleship at C3 oriented vertically?,(== (orient C-3) V),0
ascii,11,Is the cell D3 part of a battleship?,(not (== (color D-3) Water)),0.375231
ascii,11,Is the board's C3 cell a part of the Blue battleship?,(isSubset (set C-3) (coloredTiles Blue)),0
ascii,11,Is the blue battleship located vertically?,(== (orient Blue) V),0
ascii,11,Is the blue battleship hit at cell C3 its stern?,(isSubset (set C-3) (set (bottomright (coloredTiles Blue)))),0
ascii,11,Is the cell D4 a part of the blue battleship?,(isSubset (set D-4) (coloredTiles Blue)),0
serial,11,Is the Blue Ship at 3-B part of a larger ship that extends into the hidden tiles next to it?,(isSubset (set 3-B) (coloredTiles Blue)),0
serial,11,Is the Blue Ship located horizontally on the board?,(== (orient Blue) H),0
serial,11,Is the blue ship at 3-B extending horizontally?,(== (orient Blue) H),0
serial,11,Is the Blue Ship at 3-B longer than one tile?,(> (size Blue) 1),0
serial,11,Is the blue ship on 3-B at least 2 tiles long?,(>= (size Blue) 2),0
serial,11,Is there a possibility that the Blue Ship could continue at 3-A or 3-C?,(or (isSubset (set 3-A) (neighborTiles Blue)) (isSubset (set 3-C) (neighborTiles Blue))),0
serial,11,Is 3-B part of a horizontal or vertical battleship?,(orient (color 3-B)),0
serial,11,Is the blue ship located at 3-B part of a larger ship extending to hidden tiles?,(isSubset (set 3-B) (coloredTiles Blue)),0
serial,11,Is the 3-B blue ship tile part of a larger ship or is it a single-tile ship?,(== (size Blue) 1),0
serial,11,Is the blue ship located at 3-B part of a larger ship?,(isSubset (set 3-B) (coloredTiles Blue)),0
serial,11,"Is the Blue Ship only one tile large, or are there more hidden Blue Ship tiles?",(== (size Blue) 1),0
serial,11,Is the blue ship potentially extending into tile 3-B either vertically or horizontally?,(isSubset (set 3-B) (coloredTiles Blue)),0
serial,11,Is the blue ship at 3-B part of a bigger ship or is it a single tile ship?,(== (size Blue) 1),0
serial,11,Is the blue ship only located at 3-B or does it extend to the surrounding hidden tiles?,(isSubset (set 3-B) (coloredTiles Blue)),0
serial,11,Is the blue ship at 3-B more than one tile in length?,(> (size Blue) 1),0
serial,11,Is the blue ship tile at 3-B part of a vertically aligned ship?,(isSubset (set 3-B) (map (lambda x0 (if (== (orient x0) V) (coloredTiles x0) empty)) (set AllColors))),0
serial,11,Is the Blue Ship in the cell 3-B part of a larger ship?,(isSubset (set 3-B) (coloredTiles Blue)),0
serial,11,Is the blue ship at location 3-B larger than one tile?,(> (size Blue) 1),0
